,page_number,x0,x1,y0,y1,top,width,height,text,upright
1129,1.0,389.7405966,394.088461,595.0823942000001,602.9022942,238.9877058,4.347864399999992,7.819899999999961,3,1.0
1130,1.0,394.088461,398.4363254,595.0823942000001,602.9022942,238.9877058,4.347864399999992,7.819899999999961,6,1.0
1131,1.0,383.2188,387.5666644,587.0748166000001,594.8947166,246.99528339999995,4.347864399999992,7.819899999999961,6,1.0
1132,1.0,387.5666644,389.7405966,587.0748166000001,594.8947166,246.99528339999995,2.1739322000000243,7.819899999999961,.,1.0
1133,1.0,389.7405966,394.088461,587.0748166000001,594.8947166,246.99528339999995,4.347864399999992,7.819899999999961,3,1.0
1134,1.0,394.088461,398.4363254,587.0748166000001,594.8947166,246.99528339999995,4.347864399999992,7.819899999999961,8,1.0
1135,1.0,405.11452,409.4623844,763.2649835000001,771.0848835,70.80511649999994,4.347864399999992,7.819899999999961,6,1.0
1136,1.0,409.4623844,411.6363166,763.2649835000001,771.0848835,70.80511649999994,2.1739322000000243,7.819899999999961,.,1.0
1137,1.0,411.6363166,415.984181,763.2649835000001,771.0848835,70.80511649999994,4.347864399999992,7.819899999999961,1,1.0
1138,1.0,415.984181,420.3320454,763.2649835000001,771.0848835,70.80511649999994,4.347864399999992,7.819899999999961,7,1.0
1139,1.0,405.11452,409.4623844,755.2574059000001,763.0773059,78.81269409999993,4.347864399999992,7.819899999999961,6,1.0
1140,1.0,409.4623844,411.6363166,755.2574059000001,763.0773059,78.81269409999993,2.1739322000000243,7.819899999999961,.,1.0
1141,1.0,411.6363166,415.984181,755.2574059000001,763.0773059,78.81269409999993,4.347864399999992,7.819899999999961,1,1.0
1142,1.0,415.984181,420.3320454,755.2574059000001,763.0773059,78.81269409999993,4.347864399999992,7.819899999999961,8,1.0
1143,1.0,405.11452,409.4623844,747.2498283000001,755.0697283000001,86.82027169999992,4.347864399999992,7.819899999999961,6,1.0
1144,1.0,409.4623844,411.6363166,747.2498283000001,755.0697283000001,86.82027169999992,2.1739322000000243,7.819899999999961,.,1.0
1145,1.0,411.6363166,415.984181,747.2498283000001,755.0697283000001,86.82027169999992,4.347864399999992,7.819899999999961,1,1.0
1146,1.0,415.984181,420.3320454,747.2498283000001,755.0697283000001,86.82027169999992,4.347864399999992,7.819899999999961,9,1.0
1147,1.0,405.11452,409.4623844,739.2422507000001,747.0621507000001,94.82784929999993,4.347864399999992,7.819899999999961,6,1.0
1148,1.0,409.4623844,411.6363166,739.2422507000001,747.0621507000001,94.82784929999993,2.1739322000000243,7.819899999999961,.,1.0
1149,1.0,411.6363166,415.984181,739.2422507000001,747.0621507000001,94.82784929999993,4.347864399999992,7.819899999999961,2,1.0
1150,1.0,415.984181,420.3320454,739.2422507000001,747.0621507000001,94.82784929999993,4.347864399999992,7.819899999999961,0,1.0
1151,1.0,405.11452,409.4623844,731.2346731000001,739.0545731000001,102.8354268999999,4.347864399999992,7.819899999999961,6,1.0
1152,1.0,409.4623844,411.6363166,731.2346731000001,739.0545731000001,102.8354268999999,2.1739322000000243,7.819899999999961,.,1.0
1153,1.0,411.6363166,415.984181,731.2346731000001,739.0545731000001,102.8354268999999,4.347864399999992,7.819899999999961,2,1.0
1154,1.0,415.984181,420.3320454,731.2346731000001,739.0545731000001,102.8354268999999,4.347864399999992,7.819899999999961,1,1.0
1155,1.0,405.11452,409.4623844,723.2270955000001,731.0469955000001,110.84300449999988,4.347864399999992,7.819899999999961,6,1.0
1156,1.0,409.4623844,411.6363166,723.2270955000001,731.0469955000001,110.84300449999988,2.1739322000000243,7.819899999999961,.,1.0
1157,1.0,411.6363166,415.984181,723.2270955000001,731.0469955000001,110.84300449999988,4.347864399999992,7.819899999999961,2,1.0
1158,1.0,415.984181,420.3320454,723.2270955000001,731.0469955000001,110.84300449999988,4.347864399999992,7.819899999999961,2,1.0
1159,1.0,405.11452,409.4623844,715.2195179000001,723.0394179000001,118.85058209999988,4.347864399999992,7.819899999999961,6,1.0
1160,1.0,409.4623844,411.6363166,715.2195179000001,723.0394179000001,118.85058209999988,2.1739322000000243,7.819899999999961,.,1.0
1161,1.0,411.6363166,415.984181,715.2195179000001,723.0394179000001,118.85058209999988,4.347864399999992,7.819899999999961,2,1.0
1162,1.0,415.984181,420.3320454,715.2195179000001,723.0394179000001,118.85058209999988,4.347864399999992,7.819899999999961,3,1.0
1163,1.0,405.11452,409.4623844,707.2119403000002,715.0318403000001,126.85815969999987,4.347864399999992,7.819899999999961,6,1.0
1164,1.0,409.4623844,411.6363166,707.2119403000002,715.0318403000001,126.85815969999987,2.1739322000000243,7.819899999999961,.,1.0
1165,1.0,411.6363166,415.984181,707.2119403000002,715.0318403000001,126.85815969999987,4.347864399999992,7.819899999999961,2,1.0
1166,1.0,415.984181,420.3320454,707.2119403000002,715.0318403000001,126.85815969999987,4.347864399999992,7.819899999999961,4,1.0
1167,1.0,405.11452,409.4623844,699.2043627000002,707.0242627000001,134.86573729999986,4.347864399999992,7.819899999999961,6,1.0
1168,1.0,409.4623844,411.6363166,699.2043627000002,707.0242627000001,134.86573729999986,2.1739322000000243,7.819899999999961,.,1.0
1169,1.0,411.6363166,415.984181,699.2043627000002,707.0242627000001,134.86573729999986,4.347864399999992,7.819899999999961,2,1.0
1170,1.0,415.984181,420.3320454,699.2043627000002,707.0242627000001,134.86573729999986,4.347864399999992,7.819899999999961,6,1.0
1171,1.0,405.11452,409.4623844,691.1967851000002,699.0166851000001,142.87331489999983,4.347864399999992,7.819899999999961,6,1.0
1172,1.0,409.4623844,411.6363166,691.1967851000002,699.0166851000001,142.87331489999983,2.1739322000000243,7.819899999999961,.,1.0
1173,1.0,411.6363166,415.984181,691.1967851000002,699.0166851000001,142.87331489999983,4.347864399999992,7.819899999999961,2,1.0
1174,1.0,415.984181,420.3320454,691.1967851000002,699.0166851000001,142.87331489999983,4.347864399999992,7.819899999999961,8,1.0
1175,1.0,405.11452,409.4623844,683.1892075000002,691.0091075000001,150.88089249999985,4.347864399999992,7.819899999999961,6,1.0
1176,1.0,409.4623844,411.6363166,683.1892075000002,691.0091075000001,150.88089249999985,2.1739322000000243,7.819899999999961,.,1.0
1177,1.0,411.6363166,415.984181,683.1892075000002,691.0091075000001,150.88089249999985,4.347864399999992,7.819899999999961,2,1.0
1178,1.0,415.984181,420.3320454,683.1892075000002,691.0091075000001,150.88089249999985,4.347864399999992,7.819899999999961,9,1.0
1179,1.0,405.11452,409.4623844,675.1816299000002,683.0015299000002,158.88847009999984,4.347864399999992,7.819899999999961,6,1.0
1180,1.0,409.4623844,411.6363166,675.1816299000002,683.0015299000002,158.88847009999984,2.1739322000000243,7.819899999999961,.,1.0
1181,1.0,411.6363166,415.984181,675.1816299000002,683.0015299000002,158.88847009999984,4.347864399999992,7.819899999999961,3,1.0
1182,1.0,415.984181,420.3320454,675.1816299000002,683.0015299000002,158.88847009999984,4.347864399999992,7.819899999999961,1,1.0
1183,1.0,405.11452,409.4623844,667.1740523000002,674.9939523000002,166.89604769999983,4.347864399999992,7.819899999999961,6,1.0
1184,1.0,409.4623844,411.6363166,667.1740523000002,674.9939523000002,166.89604769999983,2.1739322000000243,7.819899999999961,.,1.0
1185,1.0,411.6363166,415.984181,667.1740523000002,674.9939523000002,166.89604769999983,4.347864399999992,7.819899999999961,3,1.0
1186,1.0,415.984181,420.3320454,667.1740523000002,674.9939523000002,166.89604769999983,4.347864399999992,7.819899999999961,3,1.0
1187,1.0,405.11452,409.4623844,659.1664747000002,666.9863747000002,174.90362529999982,4.347864399999992,7.819899999999961,6,1.0
1188,1.0,409.4623844,411.6363166,659.1664747000002,666.9863747000002,174.90362529999982,2.1739322000000243,7.819899999999961,.,1.0
1189,1.0,411.6363166,415.984181,659.1664747000002,666.9863747000002,174.90362529999982,4.347864399999992,7.819899999999961,3,1.0
1190,1.0,415.984181,420.3320454,659.1664747000002,666.9863747000002,174.90362529999982,4.347864399999992,7.819899999999961,4,1.0
1191,1.0,405.11452,409.4623844,651.1588971000002,658.9787971000002,182.9112028999998,4.347864399999992,7.819899999999961,6,1.0
1192,1.0,409.4623844,411.6363166,651.1588971000002,658.9787971000002,182.9112028999998,2.1739322000000243,7.819899999999961,.,1.0
1193,1.0,411.6363166,415.984181,651.1588971000002,658.9787971000002,182.9112028999998,4.347864399999992,7.819899999999961,3,1.0
1194,1.0,415.984181,420.3320454,651.1588971000002,658.9787971000002,182.9112028999998,4.347864399999992,7.819899999999961,5,1.0
1195,1.0,405.11452,409.4623844,643.1513195000002,650.9712195000002,190.9187804999998,4.347864399999992,7.819899999999961,6,1.0
1196,1.0,409.4623844,411.6363166,643.1513195000002,650.9712195000002,190.9187804999998,2.1739322000000243,7.819899999999961,.,1.0
1197,1.0,411.6363166,415.984181,643.1513195000002,650.9712195000002,190.9187804999998,4.347864399999992,7.819899999999961,3,1.0
1198,1.0,415.984181,420.3320454,643.1513195000002,650.9712195000002,190.9187804999998,4.347864399999992,7.819899999999961,7,1.0
1199,1.0,405.11452,409.4623844,635.1437419000002,642.9636419000002,198.9263580999998,4.347864399999992,7.819899999999961,6,1.0
1200,1.0,409.4623844,411.6363166,635.1437419000002,642.9636419000002,198.9263580999998,2.1739322000000243,7.819899999999961,.,1.0
1201,1.0,411.6363166,415.984181,635.1437419000002,642.9636419000002,198.9263580999998,4.347864399999992,7.819899999999961,3,1.0
1202,1.0,415.984181,420.3320454,635.1437419000002,642.9636419000002,198.9263580999998,4.347864399999992,7.819899999999961,8,1.0
1203,1.0,405.11452,409.4623844,627.1361643000002,634.9560643000002,206.93393569999975,4.347864399999992,7.819899999999961,6,1.0
1204,1.0,409.4623844,411.6363166,627.1361643000002,634.9560643000002,206.93393569999975,2.1739322000000243,7.819899999999961,.,1.0
1205,1.0,411.6363166,415.984181,627.1361643000002,634.9560643000002,206.93393569999975,4.347864399999992,7.819899999999961,4,1.0
1206,1.0,415.984181,420.3320454,627.1361643000002,634.9560643000002,206.93393569999975,4.347864399999992,7.819899999999961,0,1.0
1207,1.0,405.11452,409.4623844,619.1285867000003,626.9484867000002,214.94151329999977,4.347864399999992,7.819899999999961,6,1.0
1208,1.0,409.4623844,411.6363166,619.1285867000003,626.9484867000002,214.94151329999977,2.1739322000000243,7.819899999999961,.,1.0
1209,1.0,411.6363166,415.984181,619.1285867000003,626.9484867000002,214.94151329999977,4.347864399999992,7.819899999999961,4,1.0
1210,1.0,415.984181,420.3320454,619.1285867000003,626.9484867000002,214.94151329999977,4.347864399999992,7.819899999999961,2,1.0
1211,1.0,405.11452,409.4623844,611.1210091000003,618.9409091000002,222.94909089999976,4.347864399999992,7.819899999999961,6,1.0
1212,1.0,409.4623844,411.6363166,611.1210091000003,618.9409091000002,222.94909089999976,2.1739322000000243,7.819899999999961,.,1.0
1213,1.0,411.6363166,415.984181,611.1210091000003,618.9409091000002,222.94909089999976,4.347864399999992,7.819899999999961,4,1.0
1214,1.0,415.984181,420.3320454,611.1210091000003,618.9409091000002,222.94909089999976,4.347864399999992,7.819899999999961,4,1.0
1215,1.0,405.11452,409.4623844,603.1134315000003,610.9333315000002,230.95666849999972,4.347864399999992,7.819899999999961,6,1.0
1216,1.0,409.4623844,411.6363166,603.1134315000003,610.9333315000002,230.95666849999972,2.1739322000000243,7.819899999999961,.,1.0
1217,1.0,411.6363166,415.984181,603.1134315000003,610.9333315000002,230.95666849999972,4.347864399999992,7.819899999999961,4,1.0
1218,1.0,415.984181,420.3320454,603.1134315000003,610.9333315000002,230.95666849999972,4.347864399999992,7.819899999999961,5,1.0
1219,1.0,405.11452,409.4623844,595.1058539000003,602.9257539000002,238.9642460999997,4.347864399999992,7.819899999999961,6,1.0
1220,1.0,409.4623844,411.6363166,595.1058539000003,602.9257539000002,238.9642460999997,2.1739322000000243,7.819899999999961,.,1.0
1221,1.0,411.6363166,415.984181,595.1058539000003,602.9257539000002,238.9642460999997,4.347864399999992,7.819899999999961,4,1.0
1222,1.0,415.984181,420.3320454,595.1058539000003,602.9257539000002,238.9642460999997,4.347864399999992,7.819899999999961,6,1.0
1223,1.0,405.11452,409.4623844,587.0982763000003,594.9181763000003,246.97182369999973,4.347864399999992,7.819899999999961,6,1.0
1224,1.0,409.4623844,411.6363166,587.0982763000003,594.9181763000003,246.97182369999973,2.1739322000000243,7.819899999999961,.,1.0
1225,1.0,411.6363166,415.984181,587.0982763000003,594.9181763000003,246.97182369999973,4.347864399999992,7.819899999999961,4,1.0
1226,1.0,415.984181,420.3320454,587.0982763000003,594.9181763000003,246.97182369999973,4.347864399999992,7.819899999999961,8,1.0
1227,1.0,427.0201,431.3679644,635.1202822,642.9401822,198.9498178,4.347864399999992,7.819899999999961,6,1.0
1228,1.0,431.3679644,433.5418966,635.1202822,642.9401822,198.9498178,2.1739322000000243,7.819899999999961,.,1.0
1229,1.0,433.5418966,437.889761,635.1202822,642.9401822,198.9498178,4.347864399999992,7.819899999999961,4,1.0
1230,1.0,437.889761,442.2376254,635.1202822,642.9401822,198.9498178,4.347864399999992,7.819899999999961,2,1.0
1231,1.0,427.0201,431.3679644,627.1127046,634.9326046,206.9573954,4.347864399999992,7.819899999999961,6,1.0
1232,1.0,431.3679644,433.5418966,627.1127046,634.9326046,206.9573954,2.1739322000000243,7.819899999999961,.,1.0
1233,1.0,433.5418966,437.889761,627.1127046,634.9326046,206.9573954,4.347864399999992,7.819899999999961,4,1.0
1234,1.0,437.889761,442.2376254,627.1127046,634.9326046,206.9573954,4.347864399999992,7.819899999999961,4,1.0
1235,1.0,427.0201,431.3679644,619.105127,626.925027,214.964973,4.347864399999992,7.819899999999961,6,1.0
1236,1.0,431.3679644,433.5418966,619.105127,626.925027,214.964973,2.1739322000000243,7.819899999999961,.,1.0
1237,1.0,433.5418966,437.889761,619.105127,626.925027,214.964973,4.347864399999992,7.819899999999961,4,1.0
1238,1.0,437.889761,442.2376254,619.105127,626.925027,214.964973,4.347864399999992,7.819899999999961,6,1.0
1239,1.0,427.0201,431.3679644,611.0975494,618.9174494,222.9725506,4.347864399999992,7.819899999999961,6,1.0
1240,1.0,431.3679644,433.5418966,611.0975494,618.9174494,222.9725506,2.1739322000000243,7.819899999999961,.,1.0
1241,1.0,433.5418966,437.889761,611.0975494,618.9174494,222.9725506,4.347864399999992,7.819899999999961,4,1.0
1242,1.0,437.889761,442.2376254,611.0975494,618.9174494,222.9725506,4.347864399999992,7.819899999999961,8,1.0
1243,1.0,427.0201,431.3679644,603.0899718000001,610.9098718,230.9801282,4.347864399999992,7.819899999999961,6,1.0
1244,1.0,431.3679644,433.5418966,603.0899718000001,610.9098718,230.9801282,2.1739322000000243,7.819899999999961,.,1.0
1245,1.0,433.5418966,437.889761,603.0899718000001,610.9098718,230.9801282,4.347864399999992,7.819899999999961,4,1.0
1246,1.0,437.889761,442.2376254,603.0899718000001,610.9098718,230.9801282,4.347864399999992,7.819899999999961,9,1.0
1247,1.0,427.0201,431.3679644,595.0823942000001,602.9022942,238.9877058,4.347864399999992,7.819899999999961,6,1.0
1248,1.0,431.3679644,433.5418966,595.0823942000001,602.9022942,238.9877058,2.1739322000000243,7.819899999999961,.,1.0
1249,1.0,433.5418966,437.889761,595.0823942000001,602.9022942,238.9877058,4.347864399999992,7.819899999999961,5,1.0
1250,1.0,437.889761,442.2376254,595.0823942000001,602.9022942,238.9877058,4.347864399999992,7.819899999999961,0,1.0
1251,1.0,427.0201,431.3679644,587.0748166000001,594.8947166,246.99528339999995,4.347864399999992,7.819899999999961,6,1.0
1252,1.0,431.3679644,433.5418966,587.0748166000001,594.8947166,246.99528339999995,2.1739322000000243,7.819899999999961,.,1.0
1253,1.0,433.5418966,437.889761,587.0748166000001,594.8947166,246.99528339999995,4.347864399999992,7.819899999999961,5,1.0
